,sa_temp,sa_humidity,sa_btu,sa_fan_speed,sa_flow,cooling_coil_temp,heating_coil_temp,ma_temp,ma_humidity,ma_btu,ra_temp,ra_fan_speed,ra_flow,ra_damper_position,ea_damper_position,oa_temp,oa_humidity,oa_btu,oa_damper_position,outdoor_air_flow,id
77,53.499999999999815,40.0,-19.68,20.0,13120.0,60.26601831983222,65.0,79.0372705222971,40.0,-19.68,59.77805133860969,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
78,53.41666666666648,40.0,-19.68,20.0,13120.0,60.19752480330056,65.0,79.03705006374332,40.0,-19.68,59.77342170898007,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
79,53.333333333333144,40.0,-19.68,20.0,13120.0,60.128882888600884,65.0,79.03682960518952,40.0,-19.68,59.76879207935044,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
80,53.24999999999981,40.0,-19.68,20.0,13120.0,60.06009405971487,65.0,79.03660914663574,40.0,-19.68,59.76416244972082,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
81,53.16666666666647,40.0,-19.68,20.0,13120.0,59.99115978578439,65.0,79.03638868808194,40.0,-19.68,59.75953282009119,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
82,53.08333333333314,40.0,-19.68,20.0,13120.0,59.92208152125988,65.0,79.03616822952814,40.0,-19.68,59.75490319046156,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
83,52.9999999999998,40.0,-19.68,20.0,13120.0,59.852860706047274,65.0,79.03594777097436,40.0,-19.68,59.750273560831936,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
84,52.916666666666465,40.0,-19.68,20.0,13120.0,59.78349876565346,65.0,79.03572731242056,40.0,-19.68,59.7456439312023,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
85,52.83333333333313,40.0,-19.68,20.0,13120.0,59.71399711133026,65.0,79.03550685386678,40.0,-19.68,59.74101430157268,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
86,52.749999999999794,40.0,-19.68,20.0,13120.0,59.644357140216954,65.0,79.03528639531298,40.0,-19.68,59.73638467194306,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
